time,tavg,tmin,tmax
2018-09-05,13.9,9.4,17.8
2018-09-06,17.6,9.8,20.9
2018-09-07,16.4,13.9,24.2
2018-09-08,12.8,12.2,15.5
2018-09-09,17.4,8.7,24.1
2018-09-10,15.8,12.6,19.4
2018-09-11,17.9,13.4,23.0
2018-09-12,19.6,12.8,26.9
2018-09-13,16.1,13.8,20.2
2018-09-14,19.2,14.5,25.1
2018-09-15,21.3,12.4,33.3
2018-09-16,12.4,9.6,16.0
2018-09-17,14.6,7.4,18.8
2018-09-18,19.1,9.6,24.1
2018-09-19,18.7,12.7,29.9
2018-09-20,12.7,10.8,16.4
2018-09-21,15.8,8.0,20.6
2018-09-22,17.7,9.7,23.8
2018-09-23,15.4,14.2,19.4
2018-09-24,12.9,12.2,16.7
2018-09-25,15.0,9.8,18.1
2018-09-26,12.5,12.2,17.1
2018-09-27,16.7,8.4,21.1
2018-09-28,20.5,11.3,31.3
2018-09-29,14.7,14.0,20.6
2018-09-30,14.8,9.0,18.6
2018-10-01,17.3,10.0,22.1
2018-10-02,18.9,12.5,23.4
2018-10-03,19.7,13.9,27.2
2018-10-04,15.3,15.7,16.9
2018-10-05,14.6,13.4,16.0
2018-10-06,15.1,13.3,17.8
2018-10-07,15.8,11.5,17.1
2018-10-08,16.8,14.3,19.5
2018-10-09,19.5,13.1,25.6
2018-10-10,14.9,15.9,17.4
2018-10-11,14.6,12.1,17.7
2018-10-12,14.9,12.7,19.1
2018-10-13,17.7,12.9,21.3
2018-10-14,18.1,15.4,21.7
2018-10-15,19.5,15.0,22.6
2018-10-16,20.9,16.6,24.7
2018-10-17,20.4,18.6,25.1
2018-10-18,20.2,17.4,25.5
2018-10-19,22.2,17.5,28.7
2018-10-20,20.2,17.9,29.4
2018-10-21,17.3,15.2,18.9
2018-10-22,20.2,15.6,23.8
2018-10-23,20.9,16.0,27.9
2018-10-24,17.1,16.2,18.6
2018-10-25,19.1,15.1,23.2
2018-10-26,18.3,15.1,21.3
2018-10-27,20.2,15.3,25.4
2018-10-28,17.3,16.4,18.8
2018-10-29,18.3,16.3,21.9
2018-10-30,21.4,15.4,26.7
2018-10-31,21.0,16.7,25.1
2018-11-01,25.4,18.2,31.0
2018-11-02,29.6,21.5,38.9
2018-11-03,22.8,21.9,33.4
2018-11-04,22.2,18.4,26.4
2018-11-05,24.8,18.3,27.0
2018-11-06,25.7,20.4,32.2
2018-11-07,16.4,20.2,22.1
2018-11-08,16.5,11.5,19.3
2018-11-09,19.3,12.5,23.5
2018-11-10,18.3,14.7,22.9
2018-11-11,19.6,14.1,24.2
2018-11-12,21.3,15.5,24.5
2018-11-13,22.1,18.2,26.8
2018-11-14,21.2,19.5,24.3
2018-11-15,17.9,17.8,21.9
2018-11-16,17.9,16.2,21.0
2018-11-17,19.1,14.7,22.2
2018-11-18,18.9,15.3,23.2
2018-11-19,20.4,14.8,23.4
2018-11-20,23.7,16.7,27.0
2018-11-21,24.8,21.4,30.1
2018-11-22,19.8,18.2,26.3
2018-11-23,19.8,14.4,25.0
2018-11-24,18.5,15.1,23.8
2018-11-25,19.3,13.8,24.4
2018-11-26,19.4,15.7,22.2
2018-11-27,20.9,17.2,25.8
2018-11-28,17.8,17.8,20.7
2018-11-29,18.5,15.5,21.2
2018-11-30,20.7,15.8,24.4
2018-12-01,22.5,18.5,27.3
2018-12-02,23.9,17.9,35.9
2018-12-03,25.3,16.3,32.9
2018-12-04,19.4,19.6,23.6
2018-12-05,19.9,16.4,22.3
2018-12-06,22.4,17.7,26.9
2018-12-07,23.1,18.4,27.5
2018-12-08,23.2,19.1,28.2
2018-12-09,23.5,19.7,28.2
2018-12-10,22.7,20.2,28.1
2018-12-11,20.8,19.8,22.4
2018-12-12,22.6,18.6,25.3
2018-12-13,22.7,20.0,28.7
2018-12-14,22.1,18.7,26.1
2018-12-15,24.7,19.7,29.6
2018-12-16,24.8,21.5,30.3
2018-12-17,24.1,20.4,30.6
2018-12-18,22.2,21.5,25.0
2018-12-19,22.6,20.2,24.6
2018-12-20,24.1,19.7,31.6
2018-12-21,20.5,20.4,23.3
2018-12-22,18.4,16.5,21.1
2018-12-23,19.7,15.3,23.4
2018-12-24,22.8,15.0,26.8
2018-12-25,24.9,19.0,30.1
2018-12-26,25.5,19.8,31.8
2018-12-27,26.2,21.0,32.4
2018-12-28,26.1,21.7,33.9
2018-12-29,25.6,20.6,33.6
2018-12-30,25.9,20.0,34.5
2018-12-31,25.8,21.1,32.9
2019-01-01,26.2,21.8,34.2
2019-01-02,23.9,19.8,28.5
2019-01-03,24.6,21.3,28.9
2019-01-04,27.1,20.6,33.0
2019-01-05,22.0,22.2,40.3
2019-01-06,20.6,18.0,22.7
2019-01-07,21.8,18.4,26.0
2019-01-08,24.6,20.1,30.5
2019-01-09,22.7,20.5,30.0
2019-01-10,20.9,20.2,22.1
2019-01-11,23.9,19.9,28.0
2019-01-12,26.2,20.8,33.2
2019-01-13,22.8,21.4,24.6
2019-01-14,26.2,20.8,30.7
2019-01-15,26.3,22.8,32.4
2019-01-16,26.3,21.4,32.3
2019-01-17,26.9,22.6,32.5
2019-01-18,28.2,22.8,36.7
2019-01-19,22.3,23.0,25.4
2019-01-20,23.3,20.6,25.9
2019-01-21,24.6,21.5,27.9
2019-01-22,26.9,21.9,33.3
2019-01-23,23.4,22.3,27.8
2019-01-24,24.2,21.5,28.4
2019-01-25,27.7,21.8,33.7
2019-01-26,24.9,23.1,31.3
2019-01-27,25.6,22.5,35.5
2019-01-28,25.1,22.3,28.5
2019-01-29,26.2,22.8,32.2
2019-01-30,26.6,22.5,31.8
2019-01-31,26.2,23.1,40.6
2019-02-01,20.5,18.0,22.2
2019-02-02,24.2,18.0,27.2
2019-02-03,26.4,21.0,31.2
2019-02-04,26.0,21.9,31.7
2019-02-05,24.8,22.3,28.0
2019-02-06,26.7,22.3,30.6
2019-02-07,26.7,23.6,31.3
2019-02-08,25.3,22.7,33.0
2019-02-09,24.9,20.1,33.7
2019-02-10,21.1,17.1,24.4
2019-02-11,25.1,17.2,29.9
2019-02-12,28.6,20.5,37.7
2019-02-13,21.2,18.6,25.3
2019-02-14,22.7,17.5,26.5
2019-02-15,23.3,19.2,27.5
2019-02-16,24.6,19.9,29.3
2019-02-17,25.9,20.1,31.0
2019-02-18,26.4,21.0,32.3
2019-02-19,20.8,22.0,27.3
2019-02-20,21.4,18.4,23.0
2019-02-21,20.7,19.2,22.7
2019-02-22,19.9,18.4,21.8
2019-02-23,20.1,18.1,22.3
2019-02-24,21.9,17.2,25.6
2019-02-25,21.4,18.4,25.7
2019-02-26,24.0,17.5,28.6
2019-02-27,22.9,19.2,25.2
2019-02-28,25.3,20.6,29.7
2019-03-01,24.8,21.6,29.1
2019-03-02,24.7,21.2,29.3
2019-03-03,25.6,20.8,29.7
2019-03-04,25.6,22.4,30.4
2019-03-05,25.6,22.4,30.2
2019-03-06,23.3,21.3,36.1
2019-03-07,20.9,17.6,24.4
2019-03-08,24.3,18.1,29.5
2019-03-09,21.6,20.7,23.8
2019-03-10,25.4,19.5,30.0
2019-03-11,24.5,22.0,27.4
2019-03-12,25.4,22.1,36.5
2019-03-13,22.1,18.8,25.0
2019-03-14,21.9,19.7,28.3
2019-03-15,21.3,17.5,23.2
2019-03-16,21.7,18.2,25.2
2019-03-17,19.1,18.6,21.4
2019-03-18,20.4,17.4,23.4
2019-03-19,22.0,18.6,26.3
2019-03-20,22.1,19.0,25.0
2019-03-21,22.6,19.4,26.0
2019-03-22,22.2,19.7,26.5
2019-03-23,24.1,18.0,29.3
2019-03-24,24.5,20.6,30.4
2019-03-25,22.6,20.7,27.8
2019-03-26,20.6,17.7,25.9
2019-03-27,20.8,14.5,23.4
2019-03-28,22.9,17.6,27.2
2019-03-29,23.3,18.5,28.1
2019-03-30,17.1,17.7,26.9
2019-03-31,17.2,11.5,22.5
2019-04-01,19.2,12.9,21.0
2019-04-02,19.4,16.5,23.1
2019-04-03,21.7,15.5,27.6
2019-04-04,20.0,17.2,22.5
2019-04-05,18.8,17.6,21.5
2019-04-06,23.8,16.9,30.1
2019-04-07,22.7,18.3,27.4
2019-04-08,26.0,17.7,34.7
2019-04-09,19.9,19.5,27.8
2019-04-10,16.0,14.5,18.8
2019-04-11,17.5,11.7,20.0
2019-04-12,18.5,14.1,22.0
2019-04-13,20.7,14.5,27.6
2019-04-14,18.4,16.6,22.1
2019-04-15,18.8,14.4,22.1
2019-04-16,19.6,14.3,23.8
2019-04-17,20.3,15.4,25.3
2019-04-18,21.8,15.8,27.5
2019-04-19,20.2,17.6,23.6
2019-04-20,21.6,16.6,25.3
2019-04-21,22.7,17.7,27.2
2019-04-22,22.4,18.2,27.3
2019-04-23,20.8,19.0,23.2
2019-04-24,21.6,17.1,27.1
2019-04-25,21.2,16.4,25.4
2019-04-26,21.4,17.6,30.0
2019-04-27,15.2,14.2,18.9
2019-04-28,16.9,9.9,22.3
2019-04-29,18.9,12.1,22.1
2019-04-30,21.8,15.2,25.2
2019-05-01,21.7,18.0,25.6
2019-05-02,22.3,19.2,25.7
2019-05-03,20.2,19.3,26.0
2019-05-04,16.8,16.9,21.3
2019-05-05,15.4,11.7,18.9
2019-05-06,15.2,12.4,19.3
2019-05-07,17.6,9.7,23.9
2019-05-08,15.4,11.2,21.9
2019-05-09,17.1,9.6,21.7
2019-05-10,14.5,11.5,20.9
2019-05-11,15.4,10.1,20.9
2019-05-12,15.4,10.6,21.0
2019-05-13,18.3,10.3,24.0
2019-05-14,16.8,13.2,22.0
2019-05-15,17.2,11.4,22.0
2019-05-16,17.5,12.7,23.5
2019-05-17,18.4,12.1,24.6
2019-05-18,17.8,12.3,21.1
2019-05-19,18.1,14.0,23.3
2019-05-20,18.1,13.5,23.8
2019-05-21,20.4,13.3,27.6
2019-05-22,18.6,14.7,22.1
2019-05-23,18.5,14.5,22.5
2019-05-24,18.9,13.8,25.9
2019-05-25,19.8,12.8,27.6
2019-05-26,16.3,13.8,23.8
2019-05-27,13.2,10.6,20.7
2019-05-28,15.2,9.4,20.2
2019-05-29,14.0,12.0,20.4
2019-05-30,11.1,8.3,17.0
2019-05-31,14.3,7.3,20.3
2019-06-01,14.8,9.5,18.3
2019-06-02,15.6,10.2,19.6
2019-06-03,12.4,12.4,18.8
2019-06-04,11.5,7.2,14.2
2019-06-05,11.1,9.3,14.4
2019-06-06,14.2,6.6,18.1
2019-06-07,13.9,10.6,17.1
2019-06-08,13.4,10.4,16.2
2019-06-09,16.4,10.3,22.0
2019-06-10,17.0,11.1,22.7
2019-06-11,16.0,11.6,21.9
2019-06-12,18.8,11.0,21.0
2019-06-13,15.9,14.1,22.0
2019-06-14,14.2,10.5,20.4
2019-06-15,14.8,8.3,18.8
2019-06-16,13.7,11.9,16.0
2019-06-17,13.3,11.6,15.7
2019-06-18,13.9,11.2,19.0
2019-06-19,11.3,8.4,15.8
2019-06-20,11.4,5.9,15.9
2019-06-21,10.7,7.3,14.9
2019-06-22,11.4,6.2,14.5
2019-06-23,12.6,6.9,15.0
2019-06-24,14.1,10.1,16.4
2019-06-25,14.9,12.2,17.9
2019-06-26,13.6,12.6,17.6
2019-06-27,14.2,10.7,18.7
2019-06-28,15.4,11.0,21.6
2019-06-29,16.7,8.6,21.4
2019-06-30,12.7,10.6,19.1
2019-07-01,12.5,7.6,18.9
2019-07-02,13.4,7.3,21.7
2019-07-03,16.3,7.4,18.8
2019-07-04,15.3,12.8,18.4
2019-07-05,14.4,13.4,18.4
2019-07-06,14.8,10.8,20.2
2019-07-07,15.1,11.3,20.1
2019-07-08,15.2,11.4,21.6
2019-07-09,12.6,10.1,18.8
2019-07-10,14.3,7.5,18.6
2019-07-11,15.7,9.9,21.1
2019-07-12,16.7,10.9,21.2
2019-07-13,11.4,11.3,16.2
2019-07-14,12.6,6.6,17.9
2019-07-15,13.1,9.1,18.1
2019-07-16,14.5,8.5,21.6
2019-07-17,14.9,9.3,20.8
2019-07-18,12.7,10.7,20.0
2019-07-19,13.2,6.7,19.5
2019-07-20,14.0,7.2,20.9
2019-07-21,16.7,6.4,24.6
2019-07-22,15.9,11.5,23.9
2019-07-23,17.6,9.4,24.2
2019-07-24,13.7,10.5,20.7
2019-07-25,13.8,8.2,20.3
2019-07-26,14.5,7.8,19.6
2019-07-27,13.8,10.7,18.4
2019-07-28,12.9,8.7,19.4
2019-07-29,14.9,8.1,20.8
2019-07-30,12.2,11.0,15.1
2019-07-31,13.2,8.1,15.8
2019-08-01,14.3,10.0,20.1
2019-08-02,13.2,9.7,17.4
2019-08-03,13.6,8.3,21.4
2019-08-04,14.1,8.1,17.8
2019-08-05,14.4,9.7,21.2
2019-08-06,13.5,7.2,20.4
2019-08-07,14.8,6.8,23.5
2019-08-08,16.1,8.5,21.5
2019-08-09,13.0,13.5,18.3
2019-08-10,11.7,9.2,16.0
2019-08-11,11.7,7.6,16.5
2019-08-12,12.2,9.1,16.4
2019-08-13,12.4,7.3,17.0
2019-08-14,12.8,7.8,19.6
2019-08-15,13.8,6.4,21.8
2019-08-16,18.1,6.7,25.8
2019-08-17,13.7,11.8,17.4
2019-08-18,16.7,8.9,21.3
2019-08-19,12.0,11.2,17.4
2019-08-20,14.8,7.7,21.5
2019-08-21,17.4,8.9,22.3
2019-08-22,12.8,13.0,19.5
2019-08-23,13.2,6.6,19.9
2019-08-24,17.5,6.1,25.9
2019-08-25,15.4,8.7,21.0
2019-08-26,14.2,12.3,15.8
2019-08-27,13.3,11.9,15.8
2019-08-28,14.8,10.0,20.2
2019-08-29,12.9,9.9,15.0
2019-08-30,14.1,10.7,15.5
2019-08-31,14.1,12.2,16.4
2019-09-01,16.6,9.7,23.3
2019-09-02,14.7,10.7,19.1
2019-09-03,16.7,11.0,23.7
2019-09-04,20.8,10.6,29.2
2019-09-05,18.1,15.2,21.7
2019-09-06,17.4,13.8,30.4
2019-09-07,15.0,10.8,20.3
2019-09-08,14.4,11.2,20.1
2019-09-09,12.9,11.2,17.4
2019-09-10,13.1,7.9,16.4
2019-09-11,15.1,9.0,20.7
2019-09-12,19.4,9.1,27.6
2019-09-13,16.1,14.5,20.1
2019-09-14,14.8,11.1,19.8
2019-09-15,20.6,9.3,28.6
2019-09-16,15.8,14.4,28.7
2019-09-17,13.7,9.4,15.7
2019-09-18,15.4,10.6,17.5
2019-09-19,18.7,13.6,21.9
2019-09-20,19.7,14.6,23.0
2019-09-21,20.3,17.8,24.1
2019-09-22,17.6,17.4,23.4
2019-09-23,14.9,12.1,22.0
2019-09-24,15.9,9.4,22.1
2019-09-25,16.8,10.5,20.2
2019-09-26,18.3,13.4,22.1
2019-09-27,20.6,14.4,27.7
2019-09-28,15.6,15.1,19.0
2019-09-29,17.2,11.6,22.3
2019-09-30,15.4,13.4,18.1
2019-10-01,17.0,12.8,21.3
2019-10-02,19.9,12.3,25.6
2019-10-03,23.6,13.5,31.1
2019-10-04,19.8,16.8,34.7
2019-10-05,17.3,14.8,18.9
2019-10-06,19.9,14.8,23.6
2019-10-07,19.1,17.1,22.6
2019-10-08,14.7,16.2,23.3
2019-10-09,15.5,10.2,17.6
2019-10-10,15.9,12.4,18.9
2019-10-11,15.4,12.4,19.0
2019-10-12,14.6,12.0,19.2
2019-10-13,15.8,11.0,19.9
2019-10-14,19.1,12.5,23.6
2019-10-15,20.8,14.9,26.1
2019-10-16,20.4,17.3,25.8
2019-10-17,19.6,16.8,29.7
2019-10-18,18.8,13.5,25.0
2019-10-19,19.8,12.4,30.0
2019-10-20,16.9,12.5,21.5
2019-10-21,18.6,12.1,23.8
2019-10-22,20.4,13.7,25.1
2019-10-23,21.3,16.6,26.5
2019-10-24,22.5,17.8,28.1
2019-10-25,28.8,18.1,38.2
2019-10-26,22.7,22.9,32.5
2019-10-27,18.3,14.2,22.5
2019-10-28,18.3,13.8,22.3
2019-10-29,21.3,14.5,26.8
2019-10-30,21.8,17.2,29.2
2019-10-31,22.2,17.4,28.0
2019-11-01,22.2,18.2,27.5
2019-11-02,21.9,18.0,27.9
2019-11-03,21.8,17.1,32.9
2019-11-04,19.5,16.2,24.4
2019-11-05,15.8,14.9,19.1
2019-11-06,24.2,12.1,30.5
2019-11-07,24.2,18.4,30.8
2019-11-08,20.5,18.5,32.1
2019-11-09,16.9,11.9,19.9
2019-11-10,19.3,14.6,23.9
2019-11-11,21.8,15.6,27.8
2019-11-12,23.8,15.5,37.9
2019-11-13,19.1,13.7,22.2
2019-11-14,21.1,15.8,26.1
2019-11-15,24.2,16.5,33.8
2019-11-16,19.4,17.2,22.9
2019-11-17,18.9,17.2,22.3
2019-11-18,21.9,16.0,27.2
2019-11-19,23.7,16.0,34.9
2019-11-20,20.7,17.3,23.9
2019-11-21,23.3,17.3,29.4
2019-11-22,19.6,19.8,22.0
2019-11-23,20.1,17.9,22.3
2019-11-24,20.6,18.4,23.4
2019-11-25,24.6,19.2,32.1
2019-11-26,23.1,18.9,37.2
2019-11-27,19.6,14.0,23.0
2019-11-28,22.9,15.7,27.8
2019-11-29,23.3,20.5,29.5
2019-11-30,19.5,19.3,22.7
2019-12-01,20.4,17.0,24.1
2019-12-02,18.4,16.7,23.6
2019-12-03,23.2,14.3,28.0
2019-12-04,22.2,18.8,31.0
2019-12-05,25.1,16.3,33.9
2019-12-06,22.1,17.4,28.4
2019-12-07,21.9,17.6,26.5
2019-12-08,22.7,18.8,26.2
2019-12-09,23.2,20.9,27.4
2019-12-10,21.3,19.9,35.0
2019-12-11,19.7,17.9,22.5
2019-12-12,19.9,17.9,23.4
2019-12-13,20.9,18.2,23.5
2019-12-14,22.6,18.0,27.6
2019-12-15,23.7,20.0,29.1
2019-12-16,19.7,18.8,22.9
2019-12-17,21.3,16.4,24.8
2019-12-18,23.9,18.3,28.5
2019-12-19,24.7,20.1,42.4
2019-12-20,23.5,19.3,26.6
2019-12-21,23.2,21.1,32.5
2019-12-22,18.9,18.1,21.7
2019-12-23,22.4,16.4,26.5
2019-12-24,22.6,18.3,28.0
2019-12-25,24.3,19.3,27.9
2019-12-26,24.7,20.7,30.2
2019-12-27,24.5,21.2,29.9
2019-12-28,24.8,20.3,30.7
2019-12-29,24.2,20.2,29.5
2019-12-30,25.3,19.3,31.0
2019-12-31,25.2,20.3,40.3
2020-01-01,22.0,18.5,26.2
2020-01-02,23.2,19.1,26.6
2020-01-03,25.7,20.9,30.9
2020-01-04,29.4,22.1,43.3
2020-01-05,21.8,20.8,24.4
2020-01-06,22.1,19.3,25.2
2020-01-07,24.7,20.0,29.6
2020-01-08,22.2,21.0,24.6
2020-01-09,23.0,20.5,26.0
2020-01-10,25.6,21.0,31.5
2020-01-11,21.2,18.9,22.5
2020-01-12,19.3,19.4,23.3
2020-01-13,23.0,17.3,27.1
2020-01-14,23.4,19.4,28.5
2020-01-15,24.8,19.2,28.7
2020-01-16,22.3,20.7,28.5
2020-01-17,20.8,18.1,22.6
2020-01-18,20.6,18.2,22.8
2020-01-19,22.4,18.4,24.9
2020-01-20,23.7,20.1,30.0
2020-01-21,25.1,18.9,30.4
2020-01-22,27.6,20.7,32.7
2020-01-23,32.0,22.4,43.7
2020-01-24,24.1,22.3,26.6
2020-01-25,26.5,21.7,29.4
2020-01-26,28.4,24.0,37.7
2020-01-27,25.3,22.0,28.4
2020-01-28,25.3,22.5,30.0
2020-01-29,23.9,22.5,27.1
2020-01-30,26.8,20.3,31.4
2020-01-31,28.1,23.5,33.7
2020-02-01,30.1,24.2,37.6
2020-02-02,23.1,23.4,26.2
2020-02-03,22.5,21.1,31.2
2020-02-04,21.1,17.8,24.3
2020-02-05,23.1,18.4,27.6
2020-02-06,21.9,19.3,26.2
2020-02-07,20.6,18.7,22.3
2020-02-08,21.4,18.8,25.1
2020-02-09,20.9,18.8,23.7
2020-02-10,24.1,19.2,28.6
2020-02-11,24.9,20.8,30.6
2020-02-12,23.4,21.6,26.7
2020-02-13,23.7,20.9,27.5
2020-02-14,22.1,21.1,25.5
2020-02-15,22.8,18.5,26.3
2020-02-16,22.2,20.1,25.0
2020-02-17,22.8,20.2,24.8
2020-02-18,25.7,20.8,31.8
2020-02-19,23.5,20.3,30.4
2020-02-20,21.5,18.2,24.0
2020-02-21,21.6,19.4,25.8
2020-02-22,21.7,18.0,23.9
2020-02-23,23.2,19.7,26.7
2020-02-24,24.7,19.4,29.0
2020-02-25,26.0,20.9,30.6
2020-02-26,24.9,22.5,34.3
2020-02-27,22.6,19.9,27.8
2020-02-28,21.6,17.8,24.5
2020-02-29,23.3,19.0,28.5
2020-03-01,25.7,19.3,30.7
2020-03-02,25.0,20.8,39.6
2020-03-03,20.1,19.8,21.8
2020-03-04,23.4,18.4,26.3
2020-03-05,22.5,20.0,24.0
2020-03-06,21.8,20.8,26.8
2020-03-07,19.6,19.2,23.9
2020-03-08,19.1,16.8,21.6
2020-03-09,19.2,16.3,22.3
2020-03-10,19.4,17.1,23.7
2020-03-11,21.4,15.9,25.7
2020-03-12,21.1,17.6,26.0
2020-03-13,21.5,16.5,27.0
2020-03-14,16.8,16.8,19.6
2020-03-15,17.8,13.1,20.0
2020-03-16,18.0,16.1,21.4
2020-03-17,19.2,15.5,23.5
2020-03-18,21.8,15.0,27.5
2020-03-19,25.4,17.4,32.3
2020-03-20,26.2,20.5,36.6
2020-03-21,21.6,18.6,25.1
2020-03-22,22.6,18.8,30.0
2020-03-23,19.3,18.6,22.0
2020-03-24,21.0,17.0,22.9
2020-03-25,20.3,17.8,23.9
2020-03-26,19.6,17.5,21.5
2020-03-27,19.4,17.5,23.3
2020-03-28,20.1,16.3,24.9
2020-03-29,22.1,17.3,25.2
2020-03-30,21.9,18.9,27.0
2020-03-31,22.5,17.7,25.5
2020-04-01,22.7,19.8,25.2
2020-04-02,20.7,19.8,25.7
2020-04-03,22.3,16.8,26.1
2020-04-04,19.9,19.2,27.4
2020-04-05,19.6,12.9,25.5
2020-04-06,18.7,14.2,23.2
2020-04-07,18.2,15.6,20.9
2020-04-08,18.3,15.9,19.9
2020-04-09,19.0,16.6,21.0
2020-04-10,17.6,17.2,23.8
2020-04-11,18.2,13.4,27.6
2020-04-12,15.8,11.1,20.5
2020-04-13,17.6,11.2,22.8
2020-04-14,19.8,13.3,26.7
2020-04-15,22.1,15.2,28.4
2020-04-16,23.4,17.6,27.3
2020-04-17,20.1,17.0,27.7
2020-04-18,17.2,13.4,23.3
2020-04-19,17.2,12.1,21.0
2020-04-20,17.8,13.7,21.7
2020-04-21,20.1,13.7,26.6
2020-04-22,18.9,14.1,26.1
2020-04-23,20.6,13.4,26.6
2020-04-24,20.6,16.3,27.7
2020-04-25,20.9,14.5,27.2
2020-04-26,21.3,13.7,29.0
2020-04-27,20.3,16.3,22.7
2020-04-28,20.6,18.8,24.5
2020-04-29,21.7,17.4,28.0
2020-04-30,13.2,17.7,19.8
2020-05-01,14.8,10.0,18.1
2020-05-02,14.6,12.8,20.1
2020-05-03,14.2,11.0,18.2
2020-05-04,15.2,9.9,17.9
2020-05-05,15.2,12.3,19.1
2020-05-06,17.3,11.2,23.8
2020-05-07,19.6,12.0,25.0
2020-05-08,21.5,15.0,28.3
2020-05-09,19.0,15.4,27.2
2020-05-10,12.7,11.5,18.2
2020-05-11,13.2,7.9,18.0
2020-05-12,15.4,8.4,21.5
2020-05-13,14.4,10.0,20.1
2020-05-14,14.6,9.5,17.7
2020-05-15,13.3,10.4,16.1
2020-05-16,14.2,10.0,19.2
2020-05-17,15.3,9.5,20.4
2020-05-18,16.7,11.3,19.1
2020-05-19,17.3,13.9,22.4
2020-05-20,19.9,12.4,25.4
2020-05-21,13.1,15.1,18.2
2020-05-22,14.2,8.9,16.7
2020-05-23,15.3,11.3,17.7
2020-05-24,15.2,13.6,16.9
2020-05-25,14.3,13.4,16.0
2020-05-26,15.9,13.1,20.0
2020-05-27,14.8,12.1,18.4
2020-05-28,15.6,11.4,21.9
2020-05-29,13.8,11.5,16.6
2020-05-30,16.1,10.5,20.7
2020-05-31,17.2,11.6,22.4
2020-06-01,14.8,12.7,23.7
2020-06-02,11.8,7.9,15.9
2020-06-03,14.3,8.6,17.4
2020-06-04,11.9,10.6,15.6
2020-06-05,13.0,7.0,20.1
2020-06-06,12.9,7.3,19.4
2020-06-07,12.7,7.9,16.0
2020-06-08,13.6,9.4,16.0
2020-06-09,15.2,10.3,17.3
2020-06-10,15.6,13.3,17.6
2020-06-11,15.7,13.2,20.1
2020-06-12,13.9,12.1,16.6
2020-06-13,16.7,11.0,20.2
2020-06-14,14.5,13.4,22.1
2020-06-15,15.1,8.9,21.6
2020-06-16,15.7,9.9,21.9
2020-06-17,14.9,11.1,18.4
2020-06-18,13.4,13.3,18.4
2020-06-19,14.6,8.7,20.1
2020-06-20,16.1,8.4,21.4
2020-06-21,13.3,10.3,19.6
2020-06-22,11.8,8.2,17.7
2020-06-23,11.8,7.6,17.0
2020-06-24,13.8,7.5,18.5
2020-06-25,13.2,10.2,19.1
2020-06-26,13.7,9.1,18.6
2020-06-27,12.8,9.4,16.2
2020-06-28,12.7,9.2,15.7
2020-06-29,11.8,10.0,14.8
2020-06-30,13.1,8.2,19.1
2020-07-01,16.2,8.0,22.4
2020-07-02,18.0,10.1,24.2
2020-07-03,12.9,11.3,18.6
2020-07-04,11.3,9.0,16.5
2020-07-05,13.1,7.7,18.4
2020-07-06,13.4,9.2,17.7
2020-07-07,13.7,10.7,16.4
2020-07-08,12.4,11.4,16.2
2020-07-09,14.2,8.3,18.2
2020-07-10,14.8,10.8,18.6
2020-07-11,12.7,11.9,16.7
2020-07-12,12.5,8.4,18.0
2020-07-13,13.9,8.8,16.8
2020-07-14,13.3,11.1,16.4
2020-07-15,12.5,11.2,15.1
2020-07-16,13.4,9.5,15.2
2020-07-17,13.0,11.4,15.0
2020-07-18,12.4,10.7,17.0
2020-07-19,15.1,7.1,20.4
2020-07-20,12.7,9.2,18.5
2020-07-21,11.7,8.6,15.6
2020-07-22,12.9,7.6,19.6
2020-07-23,12.8,7.2,18.1
2020-07-24,13.8,8.2,19.0
2020-07-25,14.6,8.8,18.1
2020-07-26,15.6,10.2,17.1
2020-07-27,14.6,14.2,16.8
2020-07-28,14.8,12.2,17.4
2020-07-29,14.2,10.8,17.6
2020-07-30,13.9,10.3,17.1
2020-07-31,11.8,9.2,16.1
2020-08-01,13.3,6.7,20.1
2020-08-02,13.1,7.1,18.8
2020-08-03,14.7,7.8,21.5
2020-08-04,13.9,8.5,22.7
2020-08-05,11.7,6.5,18.2
2020-08-06,12.0,6.8,15.2
2020-08-07,12.9,8.9,15.0
2020-08-08,12.9,11.2,17.4
2020-08-09,12.8,8.2,15.4
2020-08-10,12.9,9.5,16.0
2020-08-11,13.6,10.8,19.0
2020-08-12,14.7,10.5,19.3
2020-08-13,16.3,10.0,22.3
2020-08-14,15.2,10.5,19.1
2020-08-15,15.9,11.9,20.1
2020-08-16,16.2,12.8,21.0
2020-08-17,15.2,12.7,20.2
2020-08-18,16.8,11.1,22.8
2020-08-19,15.2,11.2,22.4
2020-08-20,14.2,10.8,18.7
2020-08-21,14.3,9.8,19.7
2020-08-22,12.1,9.2,16.4
2020-08-23,12.4,8.8,17.1
2020-08-24,11.7,8.0,17.8
2020-08-25,11.1,6.2,14.9
2020-08-26,12.6,6.4,19.1
2020-08-27,16.3,6.4,22.7
2020-08-28,12.9,11.9,17.5
2020-08-29,15.4,7.6,22.4
2020-08-30,19.9,8.5,26.8
2020-08-31,15.2,14.3,21.8
2020-09-01,13.8,11.0,17.8
2020-09-02,19.5,9.7,25.2
2020-09-03,23.9,12.9,31.5
2020-09-04,16.4,15.7,20.5
2020-09-05,15.6,11.9,21.7
2020-09-06,16.1,10.2,19.9
2020-09-07,17.9,11.7,23.0
2020-09-08,19.0,11.7,23.5
2020-09-09,14.7,14.3,16.1
