time,tavg,tmin,tmax
2012-01-01,19.9,15.7,25.0
2012-01-02,19.8,15.2,24.1
2012-01-03,19.6,15.9,25.0
2012-01-04,18.0,16.0,22.0
2012-01-05,17.9,14.4,22.4
2012-01-06,18.1,14.0,22.9
2012-01-07,18.4,14.0,23.0
2012-01-08,20.5,16.9,25.5
2012-01-09,21.1,18.0,25.3
2012-01-10,21.3,18.6,24.0
2012-01-11,20.3,18.0,23.9
2012-01-12,22.4,18.5,28.0
2012-01-13,21.2,17.5,26.4
2012-01-14,19.4,17.0,23.4
2012-01-15,17.4,14.1,21.2
2012-01-16,16.8,13.0,20.7
2012-01-17,18.0,13.2,22.4
2012-01-18,18.9,10.2,24.3
2012-01-19,18.7,14.3,24.0
2012-01-20,18.5,14.4,21.7
2012-01-21,14.7,11.0,17.6
2012-01-22,12.5,9.4,16.0
2012-01-23,13.8,8.6,18.1
2012-01-24,15.3,11.7,19.6
2012-01-25,15.3,11.3,19.7
2012-01-26,16.1,11.6,20.0
2012-01-27,17.1,11.7,22.6
2012-01-28,17.8,12.9,24.2
2012-01-29,18.1,14.0,23.6
2012-01-30,17.4,14.7,20.8
2012-01-31,18.7,14.0,22.1
2012-02-01,21.4,18.5,24.1
2012-02-02,19.3,16.0,23.0
2012-02-03,16.2,13.0,19.5
2012-02-04,15.9,11.8,21.1
2012-02-05,16.7,13.6,20.1
2012-02-06,17.9,14.2,21.0
2012-02-07,18.3,14.6,22.1
2012-02-08,18.5,15.2,22.0
2012-02-09,19.2,15.7,23.2
2012-02-10,21.3,16.7,26.1
2012-02-11,19.9,16.9,24.5
2012-02-12,17.9,15.0,21.4
2012-02-13,17.8,14.7,22.0
2012-02-14,18.4,14.8,22.4
2012-02-15,19.3,15.8,23.5
2012-02-16,21.7,18.0,25.1
2012-02-17,24.1,21.0,30.0
2012-02-18,21.8,17.8,26.1
2012-02-19,20.6,16.2,24.7
2012-02-20,17.6,16.0,21.2
2012-02-21,16.2,14.0,19.6
2012-02-22,16.3,12.7,21.2
2012-02-23,16.3,12.0,20.4
2012-02-24,16.9,13.2,20.4
2012-02-25,19.9,15.6,22.0
2012-02-26,18.0,12.2,21.3
2012-02-27,17.8,13.7,23.1
2012-02-28,17.9,13.5,23.0
2012-02-29,20.2,14.9,28.5
2012-03-01,25.7,17.9,34.3
2012-03-02,21.1,18.5,25.0
2012-03-03,18.0,13.5,21.9
2012-03-04,16.2,13.5,21.4
2012-03-05,17.9,12.8,23.6
2012-03-06,17.2,14.0,22.1
2012-03-07,18.8,13.6,26.0
2012-03-08,20.7,14.7,26.4
2012-03-09,22.6,19.0,28.5
2012-03-10,21.2,18.0,26.4
2012-03-11,20.8,16.9,26.1
2012-03-12,20.4,17.0,26.4
2012-03-13,20.6,16.3,26.1
2012-03-14,22.4,17.9,29.1
2012-03-15,26.1,18.1,35.3
2012-03-16,22.6,17.2,29.2
2012-03-17,22.1,17.5,28.2
2012-03-18,16.3,14.0,19.3
2012-03-19,17.6,13.7,22.5
2012-03-20,19.3,15.6,24.2
2012-03-21,20.5,17.6,26.2
2012-03-22,21.0,17.8,24.2
2012-03-23,22.1,18.4,26.4
2012-03-24,22.7,20.4,26.6
2012-03-25,23.3,19.6,22.6
2012-03-26,19.6,15.7,22.6
2012-03-27,21.6,18.8,24.0
2012-03-28,26.1,20.1,37.8
2012-03-29,27.4,22.3,33.0
2012-03-30,27.8,24.0,32.3
2012-03-31,24.1,22.0,28.3
2012-04-01,22.7,19.5,27.0
2012-04-02,24.1,20.0,30.2
2012-04-03,26.3,22.8,31.5
2012-04-04,27.1,23.8,32.1
2012-04-05,27.1,22.5,31.6
2012-04-06,27.0,23.4,32.1
2012-04-07,28.9,24.7,32.6
2012-04-08,27.3,24.0,32.4
2012-04-09,27.3,22.5,31.2
2012-04-10,28.0,24.8,30.7
2012-04-11,28.8,23.5,34.1
2012-04-12,26.1,22.2,30.7
2012-04-13,24.3,20.9,29.3
2012-04-14,24.5,21.8,28.5
2012-04-15,25.6,20.5,29.0
2012-04-16,26.7,21.5,31.5
2012-04-17,29.4,24.5,35.6
2012-04-18,27.7,24.0,32.0
2012-04-19,25.9,23.0,31.3
2012-04-20,25.3,21.8,29.5
2012-04-21,26.9,23.0,31.2
2012-04-22,27.4,23.0,30.9
2012-04-23,28.3,24.0,31.7
2012-04-24,28.9,25.5,33.4
2012-04-25,31.6,25.7,37.0
2012-04-26,31.8,25.4,37.3
2012-04-27,30.4,24.6,35.6
2012-04-28,32.4,26.3,40.0
2012-04-29,32.6,26.4,38.1
2012-04-30,32.6,27.0,39.3
2012-05-01,32.8,28.1,38.0
2012-05-02,33.7,27.4,41.9
2012-05-03,33.7,28.9,40.0
2012-05-04,35.4,28.2,44.7
2012-05-05,35.7,29.4,45.0
2012-05-06,34.3,30.5,39.5
2012-05-07,33.8,29.2,40.2
2012-05-08,33.5,28.0,41.6
2012-05-09,32.4,29.0,39.5
2012-05-10,33.4,28.9,39.7
2012-05-11,35.3,28.6,42.4
2012-05-12,34.4,30.9,43.1
2012-05-13,34.1,29.2,40.4
2012-05-14,33.4,28.9,41.0
2012-05-15,33.0,29.4,37.2
2012-05-16,35.6,30.8,40.3
2012-05-17,35.7,32.0,41.0
2012-05-18,35.4,31.5,41.0
2012-05-19,37.3,30.2,46.8
2012-05-20,35.2,30.0,41.0
2012-05-21,38.8,32.1,43.0
2012-05-22,38.6,36.0,43.4
2012-05-23,32.3,30.0,36.3
2012-05-24,33.4,27.2,41.0
2012-05-25,34.3,30.0,39.9
2012-05-26,33.6,30.1,40.1
2012-05-27,35.3,28.4,43.3
2012-05-28,36.3,33.0,42.1
2012-05-29,36.1,31.6,41.1
2012-05-30,37.8,32.6,44.1
2012-05-31,35.7,32.0,43.0
2012-06-01,36.7,30.9,41.6
2012-06-02,35.8,32.0,40.0
2012-06-03,34.6,30.8,38.6
2012-06-04,34.1,29.9,41.0
2012-06-05,34.3,29.5,43.2
2012-06-06,35.0,30.7,42.6
2012-06-07,34.7,29.0,41.0
2012-06-08,33.6,27.6,40.6
2012-06-09,35.8,29.9,42.0
2012-06-10,39.3,34.5,44.7
2012-06-11,38.1,34.2,44.8
2012-06-12,37.2,33.0,45.0
2012-06-13,33.7,30.0,43.0
2012-06-14,33.3,29.0,39.5
2012-06-15,34.2,29.3,40.1
2012-06-16,36.1,28.9,43.5
2012-06-17,37.8,30.4,46.2
2012-06-18,38.6,30.0,47.7
2012-06-19,38.3,30.2,47.2
2012-06-20,36.9,32.4,44.7
2012-06-21,36.3,31.8,43.0
2012-06-22,36.2,31.1,41.0
2012-06-23,40.1,33.4,46.6
2012-06-24,38.6,35.2,43.7
2012-06-25,36.5,33.0,42.1
2012-06-26,37.9,31.6,44.3
2012-06-27,37.4,32.9,45.1
2012-06-28,35.7,31.0,43.7
2012-06-29,35.7,32.0,40.2
2012-06-30,36.2,30.7,43.5
2012-07-01,36.7,33.9,42.3
2012-07-02,36.1,33.0,40.9
2012-07-03,38.3,32.8,47.2
2012-07-04,41.3,35.7,47.2
2012-07-05,38.3,35.7,42.2
2012-07-06,36.1,31.2,40.7
2012-07-07,36.4,32.5,41.8
2012-07-08,36.3,33.8,41.5
2012-07-09,34.8,30.0,41.3
2012-07-10,36.0,31.0,41.4
2012-07-11,35.8,33.0,40.0
2012-07-12,36.4,30.6,42.7
2012-07-13,36.0,32.8,42.2
2012-07-14,36.8,31.2,45.2
2012-07-15,38.7,32.3,47.2
2012-07-16,38.8,34.0,47.6
2012-07-17,36.7,31.6,45.2
2012-07-18,37.5,33.5,44.1
2012-07-19,38.1,32.6,46.2
2012-07-20,37.7,32.8,44.5
2012-07-21,37.1,32.8,44.7
2012-07-22,37.7,32.8,42.8
2012-07-23,39.3,35.0,46.5
2012-07-24,37.1,30.2,46.2
2012-07-25,36.4,32.6,41.3
2012-07-26,36.9,33.0,42.0
2012-07-27,37.4,32.5,43.0
2012-07-28,36.6,32.0,41.8
2012-07-29,37.3,32.8,42.7
2012-07-30,37.9,34.0,42.2
2012-07-31,38.1,23.1,45.4
2012-08-01,37.8,33.2,44.7
2012-08-02,37.2,33.6,45.8
2012-08-03,38.9,31.2,42.7
2012-08-04,38.1,35.2,41.6
2012-08-05,37.3,33.4,43.4
2012-08-06,36.7,33.2,41.6
2012-08-07,36.2,34.0,39.3
2012-08-08,36.1,33.4,39.5
2012-08-09,37.9,33.9,44.0
2012-08-10,38.0,33.5,42.0
2012-08-11,38.8,35.0,44.2
2012-08-12,37.4,33.0,44.0
2012-08-13,34.9,32.5,38.4
2012-08-14,37.8,32.6,43.2
2012-08-15,36.7,34.6,41.9
2012-08-16,34.8,32.4,38.0
2012-08-17,35.3,32.0,41.3
2012-08-18,35.2,31.2,39.9
2012-08-19,36.6,29.6,44.0
2012-08-20,39.2,33.6,46.1
2012-08-21,36.6,32.8,44.2
2012-08-22,36.7,31.7,42.6
2012-08-23,36.6,34.0,41.0
2012-08-24,34.6,31.6,39.3
2012-08-25,35.1,32.0,37.6
2012-08-26,35.8,33.0,40.2
2012-08-27,36.3,32.1,43.0
2012-08-28,35.2,31.4,42.2
2012-08-29,34.8,31.9,38.3
2012-08-30,35.7,32.4,40.2
2012-08-31,36.4,31.8,43.0
2012-09-01,38.1,33.3,43.1
2012-09-02,37.5,30.2,42.4
2012-09-03,35.4,32.7,40.1
2012-09-04,35.2,30.7,40.0
2012-09-05,36.3,32.5,41.2
2012-09-06,36.1,33.0,41.3
2012-09-07,35.7,31.5,42.8
2012-09-08,35.2,31.4,42.3
2012-09-09,34.4,30.7,38.5
2012-09-10,35.6,30.7,41.6
2012-09-11,36.1,32.4,41.8
2012-09-12,36.5,33.3,43.5
2012-09-13,36.7,33.0,41.0
2012-09-14,35.7,31.0,41.7
2012-09-15,33.1,29.9,37.0
2012-09-16,32.6,28.2,35.7
2012-09-17,34.7,31.0,41.7
2012-09-18,34.1,25.2,39.6
2012-09-19,33.7,27.5,38.4
2012-09-20,33.6,29.5,39.1
2012-09-21,32.9,29.1,37.3
2012-09-22,34.3,29.4,40.6
2012-09-23,33.6,30.0,39.2
2012-09-24,33.3,29.6,37.7
2012-09-25,33.3,30.0,37.7
2012-09-26,31.7,25.7,35.2
2012-09-27,33.2,26.2,36.4
2012-09-28,32.8,30.5,36.1
2012-09-29,32.8,29.8,36.7
2012-09-30,32.2,28.3,36.2
2012-10-01,32.7,29.0,37.2
2012-10-02,33.2,29.9,38.3
2012-10-03,33.1,29.6,39.0
2012-10-04,32.6,27.8,38.8
2012-10-05,32.2,27.0,37.0
2012-10-06,32.7,28.4,37.3
2012-10-07,32.5,28.4,40.2
2012-10-08,32.8,27.8,38.7
2012-10-09,31.8,28.0,37.8
2012-10-10,31.7,26.4,36.4
2012-10-11,32.7,23.2,38.4
2012-10-12,32.6,27.7,40.2
2012-10-13,32.8,27.5,40.5
2012-10-14,33.2,29.5,38.0
2012-10-15,31.8,28.0,36.6
2012-10-16,31.1,27.6,35.0
2012-10-17,30.8,27.2,34.2
2012-10-18,30.5,26.4,35.0
2012-10-19,30.7,28.1,33.8
2012-10-20,30.6,27.5,34.0
2012-10-21,31.3,28.4,35.2
2012-10-22,31.1,27.6,33.1
2012-10-23,31.0,28.6,34.3
2012-10-24,30.5,27.4,33.1
2012-10-25,30.4,26.9,33.3
2012-10-26,30.7,26.6,35.7
2012-10-27,30.0,25.8,33.1
2012-10-28,30.9,27.2,34.4
2012-10-29,29.5,27.0,31.9
2012-10-30,29.3,27.5,32.2
2012-10-31,28.5,25.8,32.3
2012-11-01,28.3,24.6,32.9
2012-11-02,28.2,25.9,31.4
2012-11-03,28.0,25.5,31.3
2012-11-04,28.1,22.2,31.2
2012-11-05,28.5,24.3,32.4
2012-11-06,28.6,23.8,33.6
2012-11-07,28.6,23.0,35.0
2012-11-08,28.3,23.0,33.4
2012-11-09,28.5,24.6,33.6
2012-11-10,27.9,24.2,31.3
2012-11-11,28.7,24.9,33.7
2012-11-12,28.2,23.9,33.4
2012-11-13,28.2,24.5,30.4
2012-11-14,28.9,24.8,34.4
2012-11-15,27.2,25.0,31.3
2012-11-16,25.8,23.7,29.1
2012-11-17,25.3,22.4,29.1
2012-11-18,25.2,21.6,29.0
2012-11-19,25.8,22.2,29.0
2012-11-20,24.8,23.0,27.0
2012-11-21,22.6,20.4,26.6
2012-11-22,23.9,20.2,27.1
2012-11-23,24.8,21.8,27.9
2012-11-24,26.0,23.1,30.1
2012-11-25,26.1,23.5,29.0
2012-11-26,27.4,23.0,30.6
2012-11-27,24.5,23.0,27.7
2012-11-28,22.8,20.4,27.0
2012-11-29,21.2,19.9,24.0
2012-11-30,21.0,18.4,24.0
2012-12-01,22.0,18.8,25.6
2012-12-02,20.8,18.8,24.1
2012-12-03,20.3,16.9,25.5
2012-12-04,20.7,17.6,25.0
2012-12-05,22.1,14.2,26.2
2012-12-06,23.8,19.7,29.1
2012-12-07,23.3,19.8,27.0
2012-12-08,23.5,21.0,26.0
2012-12-09,24.3,21.0,28.0
2012-12-10,24.4,20.3,28.6
2012-12-11,25.5,20.0,31.3
2012-12-12,22.3,20.0,25.8
2012-12-13,20.2,17.7,24.0
2012-12-14,20.5,16.2,22.2
2012-12-15,19.8,17.5,23.0
2012-12-16,17.0,15.0,20.0
2012-12-17,18.6,15.0,22.0
2012-12-18,20.0,17.4,23.0
2012-12-19,20.5,18.0,23.0
2012-12-20,21.2,18.4,24.0
2012-12-21,22.3,19.0,26.4
2012-12-22,22.8,18.4,28.5
2012-12-23,22.7,20.0,26.0
2012-12-24,22.7,19.9,27.1
2012-12-25,22.4,19.0,26.3
2012-12-26,21.7,18.0,27.1
2012-12-27,19.4,16.0,22.8
2012-12-28,20.1,17.5,22.2
2012-12-29,21.0,17.9,24.0
2012-12-30,20.8,19.0,24.6
2012-12-31,20.6,16.9,24.2
2013-01-01,21.6,14.2,26.3
2013-01-02,21.5,14.2,25.2
2013-01-03,21.6,17.3,26.2
2013-01-04,20.1,14.2,23.3
2013-01-05,19.7,15.8,24.2
2013-01-06,21.7,17.4,24.7
2013-01-07,24.1,19.9,29.3
2013-01-08,22.4,21.0,26.4
2013-01-09,22.4,19.4,25.0
2013-01-10,22.1,17.2,28.0
2013-01-11,16.4,14.0,19.5
2013-01-12,15.6,12.6,18.2
2013-01-13,16.1,12.9,19.2
2013-01-14,16.7,13.9,20.6
2013-01-15,15.6,13.5,19.0
2013-01-16,15.7,12.6,19.7
2013-01-17,17.5,13.5,21.2
2013-01-18,17.8,13.6,21.7
2013-01-19,17.9,13.9,22.4
2013-01-20,18.5,14.8,23.1
2013-01-21,19.9,15.9,25.4
2013-01-22,20.4,16.6,24.2
2013-01-23,19.4,15.8,24.0
2013-01-24,19.7,14.6,25.3
2013-01-25,20.4,15.9,28.3
2013-01-26,20.7,16.6,25.6
2013-01-27,21.7,16.9,29.6
2013-01-28,21.8,17.8,27.6
2013-01-29,22.3,19.8,25.4
2013-01-30,20.1,19.0,23.1
2013-01-31,20.3,16.7,22.0
2013-02-01,20.8,20.0,23.2
2013-02-02,20.4,18.0,25.0
2013-02-03,19.2,16.6,24.3
2013-02-04,18.6,15.8,22.7
2013-02-05,18.6,14.5,24.8
2013-02-06,18.0,14.7,24.0
2013-02-07,19.4,14.7,24.0
2013-02-08,19.9,15.4,26.7
2013-02-09,20.8,15.5,28.0
2013-02-10,22.1,17.5,27.8
2013-02-11,22.2,17.4,27.0
2013-02-12,22.2,19.4,26.4
2013-02-13,21.4,13.2,26.2
2013-02-14,19.3,13.2,23.7
2013-02-15,19.9,16.0,24.7
2013-02-16,20.6,16.5,26.8
2013-02-17,21.3,17.5,26.1
2013-02-18,20.7,18.4,24.5
2013-02-19,20.6,18.0,24.6
2013-02-20,20.9,18.6,24.7
2013-02-21,22.1,18.3,26.9
2013-02-22,21.6,17.6,26.0
2013-02-23,20.1,15.6,25.2
2013-02-24,22.2,18.0,29.2
2013-02-25,21.2,19.0,26.0
2013-02-26,21.0,17.9,26.3
2013-02-27,20.0,10.2,24.4
2013-02-28,20.6,17.0,24.6
2013-03-01,22.6,18.9,27.6
2013-03-02,23.8,20.9,30.2
2013-03-03,23.9,20.6,29.5
2013-03-04,24.4,20.5,29.3
2013-03-05,25.6,20.0,31.2
2013-03-06,26.6,22.6,33.7
2013-03-07,21.5,18.0,26.0
2013-03-08,19.1,16.0,24.0
2013-03-09,19.9,15.7,26.0
2013-03-10,22.8,19.0,25.7
2013-03-11,23.9,17.2,28.2
2013-03-12,22.6,18.1,27.5
2013-03-13,23.5,18.0,29.7
2013-03-14,23.6,18.6,29.5
2013-03-15,24.2,19.7,30.0
2013-03-16,24.6,18.7,31.0
2013-03-17,25.4,20.6,30.6
2013-03-18,26.6,22.5,31.8
2013-03-19,24.3,21.0,28.4
2013-03-20,23.3,19.9,28.4
2013-03-21,22.6,20.0,26.4
2013-03-22,23.4,16.2,28.2
2013-03-23,23.4,17.4,29.4
2013-03-24,24.2,20.3,28.1
2013-03-25,22.8,20.0,26.0
2013-03-26,22.3,14.2,27.5
2013-03-27,22.6,17.0,29.0
2013-03-28,24.8,13.2,30.4
2013-03-29,25.4,19.3,33.2
2013-03-30,27.3,22.0,32.6
2013-03-31,29.6,24.9,34.4
2013-04-01,29.6,24.4,35.2
2013-04-02,28.4,25.0,36.2
2013-04-03,28.2,23.2,35.1
2013-04-04,28.2,25.0,32.5
2013-04-05,29.2,27.0,34.0
2013-04-06,26.1,21.0,29.2
2013-04-07,24.1,21.0,29.0
2013-04-08,24.6,19.9,30.3
2013-04-09,26.3,21.5,32.7
2013-04-10,26.3,22.5,31.7
2013-04-11,26.7,23.2,31.0
2013-04-12,27.9,22.9,32.8
2013-04-13,30.5,24.8,38.0
2013-04-14,31.4,26.0,38.3
2013-04-15,29.3,26.0,33.5
2013-04-16,29.3,22.2,33.1
2013-04-17,32.3,28.0,38.2
2013-04-18,31.9,26.9,40.2
2013-04-19,30.7,28.0,35.6
2013-04-20,31.6,26.6,38.6
2013-04-21,30.7,26.0,37.2
2013-04-22,27.0,25.0,30.1
2013-04-23,27.3,23.5,31.7
2013-04-24,28.7,25.1,32.8
2013-04-25,27.6,25.3,30.9
2013-04-26,26.6,24.9,28.3
2013-04-27,23.6,22.0,26.4
2013-04-28,25.6,22.0,29.5
2013-04-29,27.1,20.9,32.0
2013-04-30,24.9,23.2,26.1
2013-05-01,27.8,24.0,32.2
2013-05-02,29.2,25.0,34.6
2013-05-03,29.8,26.7,36.2
2013-05-04,27.8,24.0,33.4
2013-05-05,28.1,23.8,33.0
2013-05-06,29.5,27.0,34.6
2013-05-07,30.8,26.0,36.6
2013-05-08,30.3,26.7,36.0
2013-05-09,30.0,26.7,34.2
2013-05-10,32.2,26.6,36.0
2013-05-11,32.6,27.6,41.4
2013-05-12,32.8,27.0,40.0
2013-05-13,34.2,26.7,39.9
2013-05-14,33.7,24.0,38.1
2013-05-15,32.1,28.4,38.0
2013-05-16,35.3,28.4,40.0
2013-05-17,33.6,29.0,38.4
2013-05-18,31.4,25.5,36.4
2013-05-19,32.3,26.9,37.1
2013-05-20,32.2,27.8,37.4
2013-05-21,32.0,27.0,36.2
2013-05-22,33.3,30.0,41.4
2013-05-23,33.6,29.0,38.7
2013-05-24,34.0,28.8,39.0
2013-05-25,32.5,28.0,41.1
2013-05-26,30.4,25.3,35.5
2013-05-27,32.8,26.9,38.5
2013-05-28,33.4,27.9,39.5
2013-05-29,34.8,29.7,38.7
2013-05-30,34.9,25.9,40.4
2013-05-31,34.8,29.9,40.6
2013-06-01,34.3,27.7,43.4
2013-06-02,34.9,29.4,40.0
2013-06-03,32.3,29.0,39.1
2013-06-04,31.1,27.6,35.7
2013-06-05,33.4,27.9,38.6
2013-06-06,32.8,30.3,36.1
2013-06-07,35.9,30.9,41.2
2013-06-08,33.7,30.2,38.0
2013-06-09,34.1,30.0,38.4
2013-06-10,36.6,31.8,42.1
2013-06-11,35.0,31.0,39.3
2013-06-12,34.1,30.9,37.9
2013-06-13,33.9,30.0,41.1
2013-06-14,33.6,29.3,40.3
2013-06-15,34.3,29.8,39.7
2013-06-16,36.1,32.0,41.3
2013-06-17,36.1,32.1,43.1
2013-06-18,37.6,33.0,42.0
2013-06-19,37.6,32.7,41.8
2013-06-20,36.3,33.0,42.1
2013-06-21,36.8,32.8,41.9
2013-06-22,37.7,33.2,44.1
2013-06-23,36.1,28.7,40.9
2013-06-24,36.1,29.2,42.9
2013-06-25,38.8,27.2,46.3
2013-06-26,38.6,34.8,43.9
2013-06-27,38.2,33.6,44.5
2013-06-28,38.2,34.0,44.9
2013-06-29,35.9,33.0,41.0
2013-06-30,35.4,31.7,43.1
2013-07-01,35.4,31.1,41.0
2013-07-02,35.6,32.6,39.0
2013-07-03,37.2,32.3,42.3
2013-07-04,37.7,34.0,43.2
2013-07-05,35.6,32.0,40.4
2013-07-06,35.6,26.2,41.0
2013-07-07,36.1,32.8,41.7
2013-07-08,35.2,32.6,41.1
2013-07-09,36.6,31.1,42.0
2013-07-10,36.4,32.3,42.4
2013-07-11,37.4,32.7,44.5
2013-07-12,38.6,33.0,46.3
2013-07-13,36.3,30.1,45.6
2013-07-14,35.3,32.0,40.1
2013-07-15,34.0,31.5,37.3
2013-07-16,35.4,31.5,40.2
2013-07-17,35.7,33.0,39.4
2013-07-18,35.9,32.5,39.7
2013-07-19,36.3,32.7,42.1
2013-07-20,36.2,32.7,42.0
2013-07-21,35.8,32.5,40.1
2013-07-22,36.7,32.8,41.4
2013-07-23,37.9,32.4,43.0
2013-07-24,38.5,32.7,45.2
2013-07-25,39.4,34.7,44.0
2013-07-26,39.0,33.0,43.0
2013-07-27,36.7,33.0,41.0
2013-07-28,35.9,27.2,43.7
2013-07-29,37.9,33.0,43.0
2013-07-30,37.8,28.8,42.2
2013-07-31,36.7,28.1,41.6
2013-08-01,37.5,32.3,43.2
2013-08-02,37.8,33.3,42.9
2013-08-03,37.5,34.0,42.9
2013-08-04,33.8,30.4,38.1
2013-08-05,34.4,31.8,37.3
2013-08-06,33.8,31.6,36.8
2013-08-07,34.5,31.7,39.0
2013-08-08,34.2,32.2,37.9
2013-08-09,34.6,32.4,37.8
2013-08-10,34.7,31.6,38.4
2013-08-11,35.2,30.9,42.6
2013-08-12,35.1,31.3,41.4
2013-08-13,35.3,31.5,41.5
2013-08-14,35.4,31.4,40.8
2013-08-15,35.9,32.9,42.2
2013-08-16,35.3,32.5,40.9
2013-08-17,35.1,32.7,38.6
2013-08-18,36.0,31.6,44.1
2013-08-19,35.2,32.3,39.0
2013-08-20,34.7,31.7,39.1
2013-08-21,34.9,31.4,38.6
2013-08-22,35.0,29.1,43.6
2013-08-23,36.6,31.8,42.2
2013-08-24,36.2,33.0,42.5
2013-08-25,34.8,31.0,40.6
2013-08-26,35.9,31.6,41.5
2013-08-27,37.2,33.0,43.1
2013-08-28,36.2,32.8,41.0
2013-08-29,34.1,30.7,37.2
2013-08-30,34.0,31.6,37.7
2013-08-31,34.3,30.9,37.5
2013-09-01,35.0,32.0,39.4
2013-09-02,35.2,30.3,41.0
2013-09-03,35.1,31.5,39.6
2013-09-04,36.4,31.7,44.6
2013-09-05,35.2,31.9,39.3
2013-09-06,34.2,32.0,37.6
2013-09-07,35.1,32.0,39.1
2013-09-08,34.8,31.5,39.6
2013-09-09,34.3,31.5,39.1
2013-09-10,34.2,31.9,37.4
2013-09-11,33.9,30.7,38.4
2013-09-12,33.3,30.5,36.3
2013-09-13,33.2,30.4,37.2
2013-09-14,33.6,29.4,39.6
2013-09-15,34.2,29.6,40.5
2013-09-16,34.8,29.7,42.0
2013-09-17,36.4,30.3,44.0
2013-09-18,35.1,31.0,42.9
2013-09-19,34.2,30.1,40.0
2013-09-20,33.9,29.5,41.4
2013-09-21,36.5,28.5,42.7
2013-09-22,36.4,31.0,43.4
2013-09-23,35.0,29.1,40.2
2013-09-24,34.4,31.0,38.2
2013-09-25,33.8,30.5,38.6
2013-09-26,32.3,30.0,36.2
2013-09-27,31.2,27.6,35.8
2013-09-28,31.0,28.0,35.4
2013-09-29,31.2,28.5,34.7
2013-09-30,30.9,27.6,35.5
2013-10-01,31.1,28.0,34.3
2013-10-02,32.1,28.7,36.6
2013-10-03,31.9,28.4,37.2
2013-10-04,34.3,27.7,41.2
2013-10-05,34.3,30.0,41.5
2013-10-06,33.7,29.5,41.0
2013-10-07,32.8,27.8,40.3
2013-10-08,30.4,28.0,35.1
2013-10-09,28.9,26.0,34.1
2013-10-10,28.4,24.3,34.0
2013-10-11,28.3,24.0,33.0
2013-10-12,28.8,24.5,34.0
2013-10-13,27.8,18.4,34.7
2013-10-14,28.6,23.0,34.5
2013-10-15,28.5,23.8,34.3
2013-10-16,29.1,25.0,36.6
2013-10-17,29.4,24.8,35.0
2013-10-18,28.6,23.8,33.0
2013-10-19,29.9,25.3,35.0
2013-10-20,31.5,25.0,38.1
2013-10-21,29.8,25.2,35.1
2013-10-22,27.8,25.0,32.2
2013-10-23,27.3,18.3,31.2
2013-10-24,27.3,23.8,31.0
2013-10-25,27.7,18.8,31.1
2013-10-26,27.4,24.0,31.0
2013-10-27,28.5,24.6,32.1
2013-10-28,29.2,25.9,34.0
2013-10-29,28.1,25.2,31.4
2013-10-30,28.0,25.7,32.4
2013-10-31,27.8,24.6,31.9
2013-11-01,27.9,24.0,32.4
2013-11-02,28.3,24.8,31.5
2013-11-03,29.9,25.4,35.1
2013-11-04,28.8,27.0,34.2
2013-11-05,26.9,25.0,30.7
2013-11-06,26.2,22.7,30.2
2013-11-07,26.4,20.0,29.4
2013-11-08,26.6,23.0,29.8
2013-11-09,27.9,25.0,31.6
2013-11-10,28.1,24.5,31.3
2013-11-11,27.3,25.0,30.6
2013-11-12,27.3,22.8,32.0
2013-11-13,27.3,22.4,32.1
2013-11-14,27.3,24.4,31.0
2013-11-15,26.2,24.9,29.2
2013-11-16,25.6,22.9,28.2
2013-11-17,22.3,21.6,25.7
2013-11-18,26.8,21.6,28.6
2013-11-19,27.1,22.9,29.1
2013-11-20,24.9,22.5,28.2
2013-11-21,22.4,21.0,25.4
2013-11-22,20.7,18.7,23.3
2013-11-23,21.2,17.8,24.7
2013-11-24,22.1,18.0,25.6
2013-11-25,22.7,14.2,25.2
2013-11-26,22.9,18.7,27.6
2013-11-27,23.6,18.7,29.0
2013-11-28,23.2,17.2,26.9
2013-11-29,22.8,19.4,26.2
2013-11-30,23.6,19.6,27.3
2013-12-01,23.8,19.9,28.4
2013-12-02,23.3,20.8,28.6
2013-12-03,22.8,20.0,28.4
2013-12-04,22.4,20.0,28.4
2013-12-05,23.3,20.0,26.2
2013-12-06,24.3,20.0,30.6
2013-12-07,23.3,17.3,27.4
2013-12-08,23.1,20.4,27.2
2013-12-09,23.6,20.0,28.3
2013-12-10,21.1,18.0,25.5
2013-12-11,19.8,15.9,22.4
2013-12-12,23.2,19.9,26.6
2013-12-13,24.3,21.9,29.0
2013-12-14,24.4,20.8,28.5
2013-12-15,20.9,18.0,24.0
2013-12-16,17.1,15.0,20.0
2013-12-17,17.5,14.6,22.0
2013-12-18,18.8,15.4,23.0
2013-12-19,20.3,16.3,23.7
2013-12-20,19.7,17.0,24.0
2013-12-21,16.8,14.3,20.0
2013-12-22,17.0,14.3,21.4
2013-12-23,17.3,14.0,20.7
2013-12-24,18.3,14.7,21.6
2013-12-25,19.1,15.7,23.0
2013-12-26,17.5,15.0,21.9
2013-12-27,16.6,13.0,20.0
2013-12-28,16.5,13.0,20.5
2013-12-29,17.8,13.5,22.1
2013-12-30,19.2,14.9,23.4
2013-12-31,19.8,15.8,23.0
2014-01-01,20.6,18.9,23.7
2014-01-02,19.8,18.0,23.0
2014-01-03,19.0,17.5,21.3
2014-01-04,18.7,15.6,23.0
2014-01-05,19.3,15.0,21.0
